Datetime,Hour,DayOfWeek,Month,Temperature,Production_Level,Energy_MW
2020-08-27 22:00:00,22,3,8,39.614219009485396,3,3384.7
2020-08-27 23:00:00,23,3,8,39.89011036409792,3,3365.51
2020-08-28 00:00:00,0,4,8,15.432483094172646,1,2328.01
2020-08-28 01:00:00,1,4,8,25.891656480023954,3,2983.28
2020-08-28 02:00:00,2,4,8,36.47081327431944,2,2897.55
2020-08-28 03:00:00,3,4,8,41.04122019714308,2,3041.07
2020-08-28 04:00:00,4,4,8,41.09985611879597,2,3018.62
2020-08-28 05:00:00,5,4,8,27.089338529192016,3,3152.45
2020-08-28 06:00:00,6,4,8,21.566969258704283,2,2564.13
2020-08-28 07:00:00,7,4,8,23.163218383217462,3,2882.0
2020-08-28 08:00:00,8,4,8,24.467663699812164,2,2695.86
2020-08-28 09:00:00,9,4,8,21.348352775794172,2,2593.05
2020-08-28 10:00:00,10,4,8,32.10028745134842,3,3078.87
2020-08-28 11:00:00,11,4,8,35.67170968590902,1,2626.68
2020-08-28 12:00:00,12,4,8,23.722770731878054,3,2972.4
2020-08-28 13:00:00,13,4,8,36.98822855514342,3,3210.49
2020-08-28 14:00:00,14,4,8,21.35805912327073,3,2950.38
2020-08-28 15:00:00,15,4,8,40.05586465336302,1,2758.73
2020-08-28 16:00:00,16,4,8,36.70844914629758,3,3203.21
2020-08-28 17:00:00,17,4,8,16.529417380354843,2,2544.07
2020-08-28 18:00:00,18,4,8,40.3516445879052,2,3127.59
2020-08-28 19:00:00,19,4,8,30.990329828024826,3,3106.97
2020-08-28 20:00:00,20,4,8,24.55699459479312,2,2709.56
2020-08-28 21:00:00,21,4,8,24.783042715833393,2,2618.73
2020-08-28 22:00:00,22,4,8,37.97338325571081,2,2891.67
2020-08-28 23:00:00,23,4,8,19.449659404259375,1,2307.44
2020-08-29 00:00:00,0,5,8,38.74552113597617,3,3222.83
2020-08-29 01:00:00,1,5,8,35.291783772510506,3,3191.11
2020-08-29 02:00:00,2,5,8,21.37178362480086,1,2389.86
2020-08-29 03:00:00,3,5,8,26.503284174128716,2,2732.64
2020-08-29 04:00:00,4,5,8,32.40380808397476,1,2426.35
2020-08-29 05:00:00,5,5,8,20.69548598680268,1,2341.74
2020-08-29 06:00:00,6,5,8,23.32592381432258,2,2603.68
2020-08-29 07:00:00,7,5,8,15.856219226695416,2,2521.99
2020-08-29 08:00:00,8,5,8,41.55704757202537,2,2935.61
2020-08-29 09:00:00,9,5,8,41.277978964912826,2,3038.83
2020-08-29 10:00:00,10,5,8,36.99806879407353,3,3293.25
2020-08-29 11:00:00,11,5,8,36.757024632653724,3,3322.96
2020-08-29 12:00:00,12,5,8,33.31080753552956,2,2899.44
2020-08-29 13:00:00,13,5,8,34.43763549763119,2,2826.12
2020-08-29 14:00:00,14,5,8,34.73774694772779,2,2914.82
2020-08-29 15:00:00,15,5,8,33.91201811096407,2,2850.9
2020-08-29 16:00:00,16,5,8,37.22807706410454,2,2963.78
2020-08-29 17:00:00,17,5,8,40.11527146106692,3,3349.85
2020-08-29 18:00:00,18,5,8,39.57511455159815,3,3281.62
2020-08-29 19:00:00,19,5,8,20.495056607098583,1,2288.65
2020-08-29 20:00:00,20,5,8,39.06846504379162,3,3259.75
2020-08-29 21:00:00,21,5,8,16.0830285900857,2,2466.69
2020-08-29 22:00:00,22,5,8,21.108540722903594,3,3027.6
2020-08-29 23:00:00,23,5,8,41.79917140469891,2,3041.39
2020-08-30 00:00:00,0,6,8,31.092635738921985,3,3113.48
2020-08-30 01:00:00,1,6,8,20.36196780110309,2,2553.81
2020-08-30 02:00:00,2,6,8,19.92625747154674,3,2916.13
2020-08-30 03:00:00,3,6,8,32.558171076846094,1,2467.0
2020-08-30 04:00:00,4,6,8,30.81034769238928,2,2825.27
2020-08-30 05:00:00,5,6,8,41.73181577382496,2,3000.41
2020-08-30 06:00:00,6,6,8,29.836265103196254,3,3144.34
2020-08-30 07:00:00,7,6,8,25.449679690629928,3,3007.63
2020-08-30 08:00:00,8,6,8,35.278476248358984,2,2934.3
2020-08-30 09:00:00,9,6,8,39.946331518731995,2,3069.78
2020-08-30 10:00:00,10,6,8,23.441537903712018,2,2716.61
2020-08-30 11:00:00,11,6,8,39.878115016521306,2,3087.15
2020-08-30 12:00:00,12,6,8,28.613712806801843,2,2839.98
2020-08-30 13:00:00,13,6,8,22.34420512551543,2,2557.24
2020-08-30 14:00:00,14,6,8,15.458841313475812,1,2186.92
2020-08-30 15:00:00,15,6,8,34.26372580203413,1,2533.2
2020-08-30 16:00:00,16,6,8,19.207561160255437,1,2177.46
2020-08-30 17:00:00,17,6,8,41.07029265919051,3,3292.43
2020-08-30 18:00:00,18,6,8,38.671638787828456,1,2715.93
2020-08-30 19:00:00,19,6,8,19.427527165541058,1,2295.34
2020-08-30 20:00:00,20,6,8,24.337210051328473,2,2725.43
2020-08-30 21:00:00,21,6,8,31.347705042935083,3,3118.84
2020-08-30 22:00:00,22,6,8,30.986798885761942,1,2488.86
2020-08-30 23:00:00,23,6,8,26.035365019770474,1,2449.68
2020-08-31 00:00:00,0,0,8,32.5396298208137,2,2737.95
2020-08-31 01:00:00,1,0,8,29.21418544306056,2,2873.24
2020-08-31 02:00:00,2,0,8,26.531736236045436,1,2439.25
2020-08-31 03:00:00,3,0,8,34.26274462305047,3,3099.62
2020-08-31 04:00:00,4,0,8,30.24035352843856,3,3079.83
2020-08-31 05:00:00,5,0,8,17.50276953044909,2,2523.76
2020-08-31 06:00:00,6,0,8,26.407530366951406,2,2681.46
2020-08-31 07:00:00,7,0,8,27.839126773031953,2,2729.57
2020-08-31 08:00:00,8,0,8,18.991266683971162,2,2620.09
2020-08-31 09:00:00,9,0,8,28.03871643685322,2,2706.52
2020-08-31 10:00:00,10,0,8,28.346045360998474,2,2703.27
2020-08-31 11:00:00,11,0,8,28.556904584293747,1,2451.07
2020-08-31 12:00:00,12,0,8,29.817742113974035,2,2878.96
2020-08-31 13:00:00,13,0,8,36.92252279694473,2,2857.39
2020-08-31 14:00:00,14,0,8,28.235398968452103,2,2782.57
2020-08-31 15:00:00,15,0,8,41.1566950520955,2,2977.41
2020-08-31 16:00:00,16,0,8,17.77116823965409,2,2555.53
2020-08-31 17:00:00,17,0,8,32.0485938703596,1,2506.09
2020-08-31 18:00:00,18,0,8,40.38039460732711,3,3292.68
2020-08-31 19:00:00,19,0,8,23.79072924579291,1,2490.16
2020-08-31 20:00:00,20,0,8,33.25904182392351,1,2494.77
2020-08-31 21:00:00,21,0,8,23.682219667697474,2,2679.99
2020-08-31 22:00:00,22,0,8,30.708000184455166,2,2872.25
2020-08-31 23:00:00,23,0,8,37.32514032909007,3,3245.99
2020-09-01 00:00:00,0,1,9,16.555300278079145,3,2798.45
2020-09-01 01:00:00,1,1,9,27.03245637742048,3,3024.45
2020-09-01 02:00:00,2,1,9,36.136357495212835,3,3200.89
2020-09-01 03:00:00,3,1,9,40.3969923298618,2,3031.37
2020-09-01 04:00:00,4,1,9,34.93099285347897,3,3156.8
2020-09-01 05:00:00,5,1,9,15.263701796020932,1,2183.42
2020-09-01 06:00:00,6,1,9,20.72751665023243,2,2667.43
2020-09-01 07:00:00,7,1,9,25.272230819601013,1,2472.8
2020-09-01 08:00:00,8,1,9,38.81349249574235,3,3361.02
2020-09-01 09:00:00,9,1,9,39.22269443887656,2,2957.16
2020-09-01 10:00:00,10,1,9,22.75639298699824,3,2876.49
2020-09-01 11:00:00,11,1,9,37.42147569871145,2,2996.14
2020-09-01 12:00:00,12,1,9,41.781399704474744,3,3193.14
2020-09-01 13:00:00,13,1,9,22.410151844286432,2,2615.79
2020-09-01 14:00:00,14,1,9,26.001586697513716,2,2750.49
2020-09-01 15:00:00,15,1,9,35.36544844705424,2,2995.51
2020-09-01 16:00:00,16,1,9,39.625346834091104,3,3226.5
2020-09-01 17:00:00,17,1,9,35.979557632823514,2,2940.82
2020-09-01 18:00:00,18,1,9,17.783071422525328,1,2171.65
2020-09-01 19:00:00,19,1,9,22.642580007204906,2,2663.98
2020-09-01 20:00:00,20,1,9,33.65048355462109,3,3103.03
2020-09-01 21:00:00,21,1,9,17.172733557074316,1,2283.31
2020-09-01 22:00:00,22,1,9,33.52888242385497,3,3165.77
2020-09-01 23:00:00,23,1,9,35.25848635540836,1,2561.93
2020-09-02 00:00:00,0,2,9,17.01569250964087,2,2489.56
2020-09-02 01:00:00,1,2,9,16.05094244174616,3,2794.0
2020-09-02 02:00:00,2,2,9,27.974630450795992,1,2437.82
2020-09-02 03:00:00,3,2,9,18.548673386075027,3,2872.14
2020-09-02 04:00:00,4,2,9,15.225708674452864,2,2590.82
2020-09-02 05:00:00,5,2,9,33.01069501321973,2,2859.19
2020-09-02 06:00:00,6,2,9,37.155599722593415,2,2927.39
2020-09-02 07:00:00,7,2,9,17.82302796282323,1,2188.07
2020-09-02 08:00:00,8,2,9,21.177641424622188,3,2855.8
2020-09-02 09:00:00,9,2,9,21.8234680952987,2,2679.75
2020-09-02 10:00:00,10,2,9,40.12559043261104,3,3347.68
2020-09-02 11:00:00,11,2,9,23.471618296622427,2,2601.5
2020-09-02 12:00:00,12,2,9,30.5643602888258,1,2466.88
2020-09-02 13:00:00,13,2,9,18.92541753001183,1,2308.73
2020-09-02 14:00:00,14,2,9,31.24845311419041,3,3052.72
2020-09-02 15:00:00,15,2,9,18.95311926104399,2,2600.28
2020-09-02 16:00:00,16,2,9,27.406741663284024,3,3076.4
2020-09-02 17:00:00,17,2,9,28.58373121692757,3,3046.79
2020-09-02 18:00:00,18,2,9,41.42722680921993,1,2742.84
2020-09-02 19:00:00,19,2,9,36.51493120207007,3,3217.5
2020-09-02 20:00:00,20,2,9,27.109533055097984,2,2707.89
2020-09-02 21:00:00,21,2,9,33.5183906795674,2,2794.61
2020-09-02 22:00:00,22,2,9,23.440226273137185,3,2899.84
2020-09-02 23:00:00,23,2,9,32.24165857328657,2,2798.63
2020-09-03 00:00:00,0,3,9,27.611275906096434,1,2498.77
2020-09-03 01:00:00,1,3,9,40.7226506448433,3,3300.71
2020-09-03 02:00:00,2,3,9,22.81838510504087,3,2972.9
2020-09-03 03:00:00,3,3,9,15.04968916894585,2,2540.51
2020-09-03 04:00:00,4,3,9,40.814833340555644,3,3294.27
2020-09-03 05:00:00,5,3,9,31.63791215159352,2,2845.08
2020-09-03 06:00:00,6,3,9,38.27417229076855,1,2653.29
2020-09-03 07:00:00,7,3,9,31.312871537630052,2,2806.83
2020-09-03 08:00:00,8,3,9,38.568013039341366,2,2974.93
2020-09-03 09:00:00,9,3,9,40.72024856936247,1,2651.7
2020-09-03 10:00:00,10,3,9,19.72453195428134,2,2622.88
2020-09-03 11:00:00,11,3,9,37.8743150672557,3,3188.63
2020-09-03 12:00:00,12,3,9,41.612972754380664,2,3042.31
2020-09-03 13:00:00,13,3,9,23.502152085400873,3,2995.53
2020-09-03 14:00:00,14,3,9,30.107008748016696,1,2476.2
2020-09-03 15:00:00,15,3,9,35.06866032906291,2,2917.63
2020-09-03 16:00:00,16,3,9,22.12919909326596,3,2988.21
2020-09-03 17:00:00,17,3,9,18.43730180087612,3,2838.58
2020-09-03 18:00:00,18,3,9,15.034090679144594,3,2722.21
2020-09-03 19:00:00,19,3,9,27.365969120621124,2,2702.58
2020-09-03 20:00:00,20,3,9,26.647783372373222,1,2451.05
2020-09-03 21:00:00,21,3,9,33.2613030577563,1,2580.57
2020-09-03 22:00:00,22,3,9,27.41534903487441,2,2802.83
2020-09-03 23:00:00,23,3,9,28.103543862046756,3,3091.83
2020-09-04 00:00:00,0,4,9,39.38966243390623,3,3308.87
2020-09-04 01:00:00,1,4,9,16.781212114241598,2,2459.72
2020-09-04 02:00:00,2,4,9,29.870742576152683,1,2428.08
2020-09-04 03:00:00,3,4,9,20.184390705867578,2,2646.06
2020-09-04 04:00:00,4,4,9,41.15899165124479,3,3352.15
2020-09-04 05:00:00,5,4,9,26.995527132716965,2,2780.38
2020-09-04 06:00:00,6,4,9,30.490967742967882,2,2750.5
2020-09-04 07:00:00,7,4,9,38.992218498072326,1,2653.56
2020-09-04 08:00:00,8,4,9,41.49476026682608,2,3143.69
2020-09-04 09:00:00,9,4,9,28.579893076999046,1,2522.74
2020-09-04 10:00:00,10,4,9,34.27513294284219,2,2828.25
2020-09-04 11:00:00,11,4,9,39.7756041992767,2,2924.59
2020-09-04 12:00:00,12,4,9,17.591072422917016,2,2514.23
2020-09-04 13:00:00,13,4,9,31.635612946681373,2,2828.82
2020-09-04 14:00:00,14,4,9,39.040553543730326,1,2749.51
2020-09-04 15:00:00,15,4,9,40.170211570408824,2,3023.2
2020-09-04 16:00:00,16,4,9,31.04459147550856,1,2546.33
2020-09-04 17:00:00,17,4,9,24.219764937308536,1,2436.99
2020-09-04 18:00:00,18,4,9,29.890897091346496,2,2751.4
2020-09-04 19:00:00,19,4,9,41.21250202523689,3,3284.35
2020-09-04 20:00:00,20,4,9,36.03858307378199,1,2576.47
2020-09-04 21:00:00,21,4,9,33.945261408171135,2,2829.4
2020-09-04 22:00:00,22,4,9,38.28894090087579,2,2933.02
2020-09-04 23:00:00,23,4,9,36.709361825544235,3,3230.97
2020-09-05 00:00:00,0,5,9,21.753659418879906,3,2912.3
2020-09-05 01:00:00,1,5,9,17.760798959653123,2,2587.52
2020-09-05 02:00:00,2,5,9,22.887125895361862,2,2681.46
2020-09-05 03:00:00,3,5,9,28.588983662251582,3,2939.31
2020-09-05 04:00:00,4,5,9,23.683350613348907,3,2900.55
2020-09-05 05:00:00,5,5,9,20.819794126293026,2,2718.95
2020-09-05 06:00:00,6,5,9,25.86825336778977,2,2713.85
2020-09-05 07:00:00,7,5,9,36.039073585536755,2,2962.76
2020-09-05 08:00:00,8,5,9,28.075541637358103,1,2486.41
2020-09-05 09:00:00,9,5,9,30.83093455915901,2,2849.28
2020-09-05 10:00:00,10,5,9,29.779568827978576,1,2517.03
2020-09-05 11:00:00,11,5,9,32.47319058355228,2,2836.02
2020-09-05 12:00:00,12,5,9,39.755218655035314,2,3085.86
2020-09-05 13:00:00,13,5,9,36.054991340170844,2,2918.79
2020-09-05 14:00:00,14,5,9,39.81579428685089,1,2647.87
2020-09-05 15:00:00,15,5,9,27.31793484604247,2,2841.27
2020-09-05 16:00:00,16,5,9,17.235298024474563,1,2307.01
2020-09-05 17:00:00,17,5,9,36.95961111525948,2,2975.89
2020-09-05 18:00:00,18,5,9,34.94527980317684,2,2884.47
2020-09-05 19:00:00,19,5,9,16.247885848909192,3,2804.81
2020-09-05 20:00:00,20,5,9,30.080899776238695,2,2796.41
2020-09-05 21:00:00,21,5,9,35.12216562233017,2,2909.89
2020-09-05 22:00:00,22,5,9,41.87607894633388,1,2728.03
2020-09-05 23:00:00,23,5,9,26.583684936283667,2,2725.94
2020-09-06 00:00:00,0,6,9,30.229891309771034,1,2487.78
2020-09-06 01:00:00,1,6,9,22.02136848947395,1,2333.29
2020-09-06 02:00:00,2,6,9,20.559055284676674,2,2636.3
2020-09-06 03:00:00,3,6,9,21.513966540642087,3,2957.81
2020-09-06 04:00:00,4,6,9,26.47046987955799,1,2433.67
2020-09-06 05:00:00,5,6,9,21.250345912061544,3,2886.69
2020-09-06 06:00:00,6,6,9,38.77452235895147,1,2601.16
2020-09-06 07:00:00,7,6,9,28.578350553982673,2,2673.87
2020-09-06 08:00:00,8,6,9,19.66385819705546,3,2827.51
2020-09-06 09:00:00,9,6,9,22.23946366222821,2,2662.26
2020-09-06 10:00:00,10,6,9,16.110762077881315,2,2487.54
2020-09-06 11:00:00,11,6,9,30.020649760742227,2,2708.63
2020-09-06 12:00:00,12,6,9,21.569707690525803,2,2574.1
2020-09-06 13:00:00,13,6,9,40.315216126865906,1,2743.31
2020-09-06 14:00:00,14,6,9,37.2567047881698,2,2886.49
2020-09-06 15:00:00,15,6,9,31.708676618745965,1,2563.73
2020-09-06 16:00:00,16,6,9,24.946256767892848,2,2688.08
2020-09-06 17:00:00,17,6,9,24.20256654701572,2,2704.17
2020-09-06 18:00:00,18,6,9,29.770913518092094,1,2512.6
2020-09-06 19:00:00,19,6,9,22.46010136296841,3,2953.22
2020-09-06 20:00:00,20,6,9,17.26532708654976,2,2403.26
2020-09-06 21:00:00,21,6,9,17.383446170937184,2,2582.77
2020-09-06 22:00:00,22,6,9,25.24217869532974,2,2755.33
2020-09-06 23:00:00,23,6,9,24.25442136317676,2,2701.79
2020-09-07 00:00:00,0,0,9,17.773564010131857,2,2507.27
2020-09-07 01:00:00,1,0,9,30.486082712979496,3,3038.79
2020-09-07 02:00:00,2,0,9,38.41128788025322,3,3297.88
2020-09-07 03:00:00,3,0,9,39.23415267769708,2,3036.13
2020-09-07 04:00:00,4,0,9,41.7151781007593,2,2996.69
2020-09-07 05:00:00,5,0,9,20.964233402433994,2,2643.74
2020-09-07 06:00:00,6,0,9,38.856116794014866,2,2955.15
2020-09-07 07:00:00,7,0,9,22.896929670101624,3,3073.71
2020-09-07 08:00:00,8,0,9,31.619919630282652,3,3199.74
2020-09-07 09:00:00,9,0,9,36.89356096908392,2,2895.56
2020-09-07 10:00:00,10,0,9,31.565196709662832,3,3101.45
2020-09-07 11:00:00,11,0,9,39.1527921871518,3,3296.02
2020-09-07 12:00:00,12,0,9,38.93979107254254,3,3275.58
2020-09-07 13:00:00,13,0,9,37.92887568369026,2,2932.53
2020-09-07 14:00:00,14,0,9,30.294366112302825,1,2483.33
2020-09-07 15:00:00,15,0,9,22.59653304175895,1,2391.12
2020-09-07 16:00:00,16,0,9,18.72226118384667,3,2826.63
2020-09-07 17:00:00,17,0,9,25.386456404939956,1,2384.11
2020-09-07 18:00:00,18,0,9,24.82174268678211,2,2623.37
2020-09-07 19:00:00,19,0,9,23.992053468144125,3,2880.78
2020-09-07 20:00:00,20,0,9,28.0706172178826,3,3094.2
2020-09-07 21:00:00,21,0,9,22.101135347646508,2,2727.05
2020-09-07 22:00:00,22,0,9,29.1764027341525,2,2836.95
2020-09-07 23:00:00,23,0,9,29.1935798736009,3,3082.82
2020-09-08 00:00:00,0,1,9,31.968078496237883,1,2561.14
2020-09-08 01:00:00,1,1,9,38.13147122141078,1,2717.14
2020-09-08 02:00:00,2,1,9,23.057378663717188,3,2951.26
2020-09-08 03:00:00,3,1,9,39.85084692943623,1,2643.89
2020-09-08 04:00:00,4,1,9,32.908619418176386,2,2900.03
2020-09-08 05:00:00,5,1,9,20.57238672016101,1,2265.36
2020-09-08 06:00:00,6,1,9,15.666589437910394,2,2564.34
2020-09-08 07:00:00,7,1,9,30.017887433609836,2,2836.91
2020-09-08 08:00:00,8,1,9,41.63320253002059,3,3361.36
2020-09-08 09:00:00,9,1,9,19.755725402502147,1,2354.67
2020-09-08 10:00:00,10,1,9,38.96798527424225,2,3003.44
2020-09-08 11:00:00,11,1,9,19.118261737096883,3,2885.18
2020-09-08 12:00:00,12,1,9,26.223507970233904,1,2410.02
2020-09-08 13:00:00,13,1,9,35.668258666454605,3,3238.14
2020-09-08 14:00:00,14,1,9,16.85263554323031,3,2924.64
2020-09-08 15:00:00,15,1,9,18.850450396025725,3,2918.58
2020-09-08 16:00:00,16,1,9,34.89337425635223,3,3206.79
2020-09-08 17:00:00,17,1,9,26.21796274272369,1,2344.58
2020-09-08 18:00:00,18,1,9,29.374096547669335,2,2810.27
2020-09-08 19:00:00,19,1,9,33.38567316685352,2,2949.42
2020-09-08 20:00:00,20,1,9,19.045324427507076,2,2500.93
2020-09-08 21:00:00,21,1,9,17.67832626906383,2,2485.23
2020-09-08 22:00:00,22,1,9,41.46178408589345,2,3068.11
2020-09-08 23:00:00,23,1,9,19.73315977364822,1,2235.27
2020-09-09 00:00:00,0,2,9,30.660351591010887,3,3130.57
2020-09-09 01:00:00,1,2,9,32.720763769148014,2,2840.31
2020-09-09 02:00:00,2,2,9,35.01631553814521,2,2955.26
2020-09-09 03:00:00,3,2,9,33.49121070118582,3,3161.91
2020-09-09 04:00:00,4,2,9,16.293986856993147,1,2199.59
2020-09-09 05:00:00,5,2,9,41.914417012667116,2,3109.97
2020-09-09 06:00:00,6,2,9,31.186875849217877,2,2821.15
2020-09-09 07:00:00,7,2,9,35.92678656052189,1,2597.54
2020-09-09 08:00:00,8,2,9,26.069851300912568,1,2452.15
2020-09-09 09:00:00,9,2,9,35.63151963395072,1,2561.08
2020-09-09 10:00:00,10,2,9,39.39937892534534,1,2711.54
2020-09-09 11:00:00,11,2,9,30.200246408587994,2,2810.5
2020-09-09 12:00:00,12,2,9,25.028907244967094,2,2714.9
2020-09-09 13:00:00,13,2,9,41.235144006708445,2,3043.13
2020-09-09 14:00:00,14,2,9,25.08230500502657,1,2446.75
2020-09-09 15:00:00,15,2,9,26.10273992458822,1,2387.29
2020-09-09 16:00:00,16,2,9,30.731515357232553,1,2451.3
2020-09-09 17:00:00,17,2,9,27.778475059989823,2,2803.39
2020-09-09 18:00:00,18,2,9,24.26916209323553,2,2673.01
2020-09-09 19:00:00,19,2,9,30.61420975787974,1,2485.74
2020-09-09 20:00:00,20,2,9,38.81710663730301,2,3045.45
2020-09-09 21:00:00,21,2,9,27.38627477292065,2,2773.93
2020-09-09 22:00:00,22,2,9,18.277712622129247,1,2228.39
2020-09-09 23:00:00,23,2,9,24.856545564135402,1,2335.55
2020-09-10 00:00:00,0,3,9,15.605727796746327,3,2825.49
2020-09-10 01:00:00,1,3,9,33.44371421223585,2,2879.06
2020-09-10 02:00:00,2,3,9,39.85852131041647,1,2776.65
2020-09-10 03:00:00,3,3,9,38.57282530477581,3,3301.99
2020-09-10 04:00:00,4,3,9,34.12284889730338,3,3100.98
2020-09-10 05:00:00,5,3,9,37.306565530383594,2,3014.19
2020-09-10 06:00:00,6,3,9,37.63921918296699,3,3233.88
2020-09-10 07:00:00,7,3,9,24.19018565357915,2,2605.45
2020-09-10 08:00:00,8,3,9,35.67018323428202,2,2865.31
2020-09-10 09:00:00,9,3,9,22.813865000762277,2,2675.23
2020-09-10 10:00:00,10,3,9,17.48741230217813,3,2996.67
2020-09-10 11:00:00,11,3,9,19.1481857601878,2,2579.83
2020-09-10 12:00:00,12,3,9,22.521886987024253,3,2961.95
2020-09-10 13:00:00,13,3,9,22.7902136067551,2,2631.54
2020-09-10 14:00:00,14,3,9,40.509479592712225,3,3386.93
2020-09-10 15:00:00,15,3,9,24.314543666768422,3,2971.87
2020-09-10 16:00:00,16,3,9,21.24260681944703,2,2564.78
2020-09-10 17:00:00,17,3,9,15.042601766711783,1,2162.7
2020-09-10 18:00:00,18,3,9,30.834843616184784,1,2488.2
2020-09-10 19:00:00,19,3,9,16.837396975944003,1,2287.12
2020-09-10 20:00:00,20,3,9,36.372916080951335,3,3160.72
2020-09-10 21:00:00,21,3,9,40.45856562731255,3,3240.42
2020-09-10 22:00:00,22,3,9,19.495479467047225,1,2423.62
2020-09-10 23:00:00,23,3,9,40.17107152032422,3,3287.2
2020-09-11 00:00:00,0,4,9,17.551082705911597,3,2817.42
2020-09-11 01:00:00,1,4,9,17.86080253775961,1,2240.15
2020-09-11 02:00:00,2,4,9,18.275499085009688,2,2599.81
2020-09-11 03:00:00,3,4,9,32.87829927168707,2,2840.97
2020-09-11 04:00:00,4,4,9,21.415855109178022,1,2325.53
2020-09-11 05:00:00,5,4,9,19.95822535390192,3,2966.85
2020-09-11 06:00:00,6,4,9,18.959367708459,3,2758.87
2020-09-11 07:00:00,7,4,9,27.40335152907436,3,3012.93
2020-09-11 08:00:00,8,4,9,37.833061434986845,2,3042.92
2020-09-11 09:00:00,9,4,9,31.266789708229613,2,2821.85
2020-09-11 10:00:00,10,4,9,22.265707604975745,1,2426.6
2020-09-11 11:00:00,11,4,9,19.18845977239245,3,2871.86
2020-09-11 12:00:00,12,4,9,20.861884119120862,1,2318.8
2020-09-11 13:00:00,13,4,9,18.02241189854296,2,2639.23
2020-09-11 14:00:00,14,4,9,28.98235254868403,2,2698.59
2020-09-11 15:00:00,15,4,9,36.595189113147796,2,2969.02
2020-09-11 16:00:00,16,4,9,38.060263125248554,3,3173.76
2020-09-11 17:00:00,17,4,9,39.11456487387029,2,3046.96
2020-09-11 18:00:00,18,4,9,38.49265589534486,3,3241.88
2020-09-11 19:00:00,19,4,9,25.567693170246116,2,2776.74
2020-09-11 20:00:00,20,4,9,16.71524404363257,1,2124.04
2020-09-11 21:00:00,21,4,9,36.62621574986186,1,2590.77
2020-09-11 22:00:00,22,4,9,38.15457012640094,2,2946.49
2020-09-11 23:00:00,23,4,9,15.804477233808617,2,2449.58
2020-09-12 00:00:00,0,5,9,26.21069363263445,3,3081.25
2020-09-12 01:00:00,1,5,9,24.071109300030734,2,2705.5
2020-09-12 02:00:00,2,5,9,37.99075871292624,2,3015.89
2020-09-12 03:00:00,3,5,9,26.486321936959595,1,2484.59
2020-09-12 04:00:00,4,5,9,18.2619007020494,1,2265.73
2020-09-12 05:00:00,5,5,9,15.814085392716859,2,2579.61
2020-09-12 06:00:00,6,5,9,32.721260178872825,1,2611.1
2020-09-12 07:00:00,7,5,9,16.697600321179205,2,2534.91
2020-09-12 08:00:00,8,5,9,23.431397039644445,2,2700.09
2020-09-12 09:00:00,9,5,9,29.05395027132213,2,2761.77
2020-09-12 10:00:00,10,5,9,35.8717852908236,3,3234.7
2020-09-12 11:00:00,11,5,9,15.776616830443615,1,2275.54
2020-09-12 12:00:00,12,5,9,38.211469240325684,2,2933.24
2020-09-12 13:00:00,13,5,9,16.787300560263873,3,2803.13
2020-09-12 14:00:00,14,5,9,15.939833406669347,2,2501.49
2020-09-12 15:00:00,15,5,9,40.19963801046038,3,3279.33
2020-09-12 16:00:00,16,5,9,15.27305678545379,3,2757.69
2020-09-12 17:00:00,17,5,9,29.148643776733365,1,2552.37
2020-09-12 18:00:00,18,5,9,23.183824909435746,3,2997.51
2020-09-12 19:00:00,19,5,9,28.463655397348994,3,3046.47
2020-09-12 20:00:00,20,5,9,19.34110057976325,2,2669.79
2020-09-12 21:00:00,21,5,9,26.370587701091686,3,2979.89
2020-09-12 22:00:00,22,5,9,32.358408950013384,3,3113.25
2020-09-12 23:00:00,23,5,9,20.56048831702056,2,2562.17
2020-09-13 00:00:00,0,6,9,40.79348809900473,2,2953.17
2020-09-13 01:00:00,1,6,9,23.063247574044752,1,2375.55
2020-09-13 02:00:00,2,6,9,38.03274976242709,1,2670.09
2020-09-13 03:00:00,3,6,9,26.306214836204823,3,3025.07
2020-09-13 04:00:00,4,6,9,27.693840100103067,2,2755.14
2020-09-13 05:00:00,5,6,9,24.241761242669593,3,2949.25
2020-09-13 06:00:00,6,6,9,30.53187307936959,2,2777.14
2020-09-13 07:00:00,7,6,9,28.05785072804921,2,2718.7
2020-09-13 08:00:00,8,6,9,33.790806819807194,2,2860.51
2020-09-13 09:00:00,9,6,9,29.94071968189572,3,3123.42
2020-09-13 10:00:00,10,6,9,29.055391585223106,2,2739.54
2020-09-13 11:00:00,11,6,9,26.446536583931575,3,3099.44
2020-09-13 12:00:00,12,6,9,31.295295247270865,2,2754.53
2020-09-13 13:00:00,13,6,9,19.84601043065536,2,2617.68
2020-09-13 14:00:00,14,6,9,38.21141961607479,3,3279.05
2020-09-13 15:00:00,15,6,9,19.360753280189513,3,2930.69
2020-09-13 16:00:00,16,6,9,30.71131470222111,3,3154.37
2020-09-13 17:00:00,17,6,9,19.00843531646613,2,2477.78
2020-09-13 18:00:00,18,6,9,24.049907221355937,1,2426.35
2020-09-13 19:00:00,19,6,9,23.30053145206617,2,2614.13
2020-09-13 20:00:00,20,6,9,30.347662445336802,3,3084.86
2020-09-13 21:00:00,21,6,9,15.182072322263776,2,2614.5
2020-09-13 22:00:00,22,6,9,36.02916722714824,2,2999.18
2020-09-13 23:00:00,23,6,9,20.831241640755604,1,2402.78
